program,cohort,pacing,past_cohorts,ed_coach_used,ed_coach_available,learn_url
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,"Past Cohorts:
            v-000 - left on 2018-09-20 
",2,2,http://learn.co/fcamuz
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/fbuzeta11
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/feliciacururu
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-120919,Pacing: Full Time,,0,0,http://learn.co/smithfn1012
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-051319 - left on 2019-11-27 
",0,0,http://learn.co/fbohz
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,2,2,http://learn.co/felipeldn
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,1,1,http://learn.co/felixlemerle
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-021119,Pacing: Part Time,,4,4,http://learn.co/feraguilari
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/macro80-20
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,"Past Cohorts:
            online-web-pt-100719 - left on 2019-12-09 
online-web-pt-090919 - left on 2019-09-07 
",0,0,http://learn.co/firaschaabani1
Program: Online Data Science Bootcamp,Cohort: online-ds-ft-120919,Pacing: Full Time,,1,1,http://learn.co/forestfranzose
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,,0,0,http://learn.co/twillman11
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-120919,Pacing: Full Time,"Past Cohorts:
            online-web-ft-110419 - left on 2019-10-26 
online-web-pt-110419 - left on 2019-10-05 
",0,0,http://learn.co/fdreith
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/fmendez884
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-061019,Pacing: Part Time,,6,6,http://learn.co/francismorales
Program: UX Design,Cohort: online-ux-ft-120219,Pacing: Full Time,"Past Cohorts:
            online-ux-ft-102119 - left on 2019-11-07 
online-ux-ft-093019 - left on 2019-10-03 
",0,0,http://learn.co/d0d8506b-8881-4daa-8853-163a090bf220
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,3,3,http://learn.co/fkmccallion
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/freddysilber
Program: UX Design,Cohort: online-ux-pt-120219,Pacing: Part Time,"Past Cohorts:
            online-ux-ft-120219 - left on 2019-11-13 
online-ux-ft-102119 - left on 2019-10-24 
",0,0,http://learn.co/dd3c8338-1fe8-4e66-9881-459c1e538989
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/fullstackdev1
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/gabehaff
Program: Online Software Engineering Bootcamp,Cohort: onl01-seng-pt-110319,Pacing: Part Time,"Past Cohorts:
            online-web-pt-110419 - left on 2019-12-10 
",0,0,http://learn.co/untitled1unmastered1
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/thegands
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,,0,0,http://learn.co/gariondoyle
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/hiphopsamurai
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-041519,Pacing: Part Time,"Past Cohorts:
            online-web-ft-041519 - left on 2019-07-11 
",1,1,http://learn.co/pineappleguy
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,2,2,http://learn.co/travelingwheels
Program: UX Design,Cohort: online-ux-pt-102119,Pacing: Part Time,"Past Cohorts:
            online-ux-pt-093019 - left on 2019-10-15 
",0,0,http://learn.co/geetabugtani
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/famouswiz
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-100719,Pacing: Full Time,,0,0,http://learn.co/geoffwv
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-061019,Pacing: Part Time,"Past Cohorts:
            online-ds-pt-031119 - left on 2019-07-16 
online-ds-pt-100118 - left on 2019-04-23 
",3,3,http://learn.co/georgewillben
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,,0,0,http://learn.co/gtblackmore
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-021119,Pacing: Part Time,,0,0,http://learn.co/georginasampson
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-120919,Pacing: Full Time,,0,0,http://learn.co/93geraldtee
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-051319 - left on 2019-11-27 
online-web-pt-031119 - left on 2019-06-11 
online-web-pt-021119 - left on 2019-02-07 
",1,1,http://learn.co/programmingmanzo
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,4,4,http://learn.co/giancarloz
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/m-gamao
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-ds-ft-041519 - left on 2019-07-31 
online-ds-ft-021119 - left on 2019-04-10 
",5,5,http://learn.co/gdurante2019
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-092418,Pacing: Full Time,"Past Cohorts:
            v-000 - left on 2018-09-20 
",2,2,http://learn.co/lafesh
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-100719,Pacing: Part Time,,0,0,http://learn.co/gina228
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-100719,Pacing: Full Time,,0,0,http://learn.co/ginasekhar
Program: UI Design,Cohort: online-ui-ft-093019,Pacing: Full Time,,0,0,http://learn.co/42b12e8f-f839-4967-8572-499da21075ef
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-041519,Pacing: Part Time,,4,4,http://learn.co/gzavaglia
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-041519,Pacing: Part Time,,7,7,http://learn.co/gioamorim80
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-031119,Pacing: Full Time,,1,1,http://learn.co/gd-m
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/gd875
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/cpd218
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/glee38
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,15,15,http://learn.co/ricecake88
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/dayofgray
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-031119 - left on 2019-07-16 
",4,4,http://learn.co/greglosco
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-ds-pt-031119 - left on 2019-06-14 
online-ds-pt-011419 - left on 2019-03-08 
online-ds-ft-112618 - left on 2019-02-19 
",4,4,http://learn.co/gryffndor
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-081219,Pacing: Part Time,"Past Cohorts:
            online-web-ft-081219 - left on 2019-12-18 
online-web-ft-071519 - left on 2019-07-16 
",7,7,http://learn.co/mohehexd
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,8,8,http://learn.co/guysbryant
Program: UI Design,Cohort: online-ui-ft-120219,Pacing: Full Time,"Past Cohorts:
            online-ui-ft-102119 - left on 2019-10-22 
",0,0,http://learn.co/hadasswade
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/h-miiaah
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-051319,Pacing: Part Time,"Past Cohorts:
            online-web-pt-021119 - left on 2019-08-02 
",0,0,http://learn.co/phajib
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,16,16,http://learn.co/halfields
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/halie-kastl
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090919,Pacing: Part Time,"Past Cohorts:
            online-web-pt-081219 - left on 2019-08-10 
",0,0,http://learn.co/hallemontgomerydesigns
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,1,1,http://learn.co/aghali786
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/hana0070
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-061019 - left on 2019-11-06 
online-web-sp-000 - left on 2019-06-13 
online-web-pt-112618 - left on 2019-03-22 
",1,1,http://learn.co/hannastrezh
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-110419,Pacing: Full Time,"Past Cohorts:
            online-web-ft-081219 - left on 2019-12-10 
online-web-ft-071519 - left on 2019-07-16 
",0,0,http://learn.co/mani21na
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/hsoloman83
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/hvanderloop
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/hannah6530
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,"Past Cohorts:
            online-web-pt-090819 - left on 2019-11-27 
online-web-pt-090919 - left on 2019-09-07 
online-web-pt-071519 - left on 2019-06-28 
",0,0,http://learn.co/mycodehan
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/nilagathp
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-100719,Pacing: Full Time,"Past Cohorts:
            online-web-ft-090919 - left on 2019-09-05 
online-web-ft-081219 - left on 2019-08-16 
",0,0,http://learn.co/nisticism
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,1,1,http://learn.co/hy123udg
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,0,0,http://learn.co/harishvkumar
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,5,5,http://learn.co/atxrenegade
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,"Past Cohorts:
            beta-sinatra-061818-full-time - left on 2018-09-12 
beta-rails-061818-full-time - left on 2018-08-07 
",10,10,http://learn.co/lhwall
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-100719,Pacing: Part Time,"Past Cohorts:
            online-web-pt-071519 - left on 2019-08-09 
online-web-pt-061019 - left on 2019-06-11 
",0,0,http://learn.co/hlhj3663
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,,0,0,http://learn.co/harrywilson1995
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/tek00
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-120919,Pacing: Full Time,"Past Cohorts:
            online-web-ft-100719 - left on 2019-12-05 
",0,0,http://learn.co/haskhan37
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/nstanhill
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-061019,Pacing: Part Time,"Past Cohorts:
            online-web-pt-051319 - left on 2019-04-23 
",0,0,http://learn.co/ennalezah
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-071519,Pacing: Part Time,"Past Cohorts:
            online-web-pt-011419 - left on 2019-10-11 
online-web-pt-011419 - left on 2019-05-01 
",0,0,http://learn.co/heather-kirk
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,9,9,http://learn.co/osxgirl
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,13,13,http://learn.co/heathermiller114
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/hebersandoval
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-081219,Pacing: Full Time,,0,0,http://learn.co/simplyatoma
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            v-000 - left on 2018-09-20 
",1,1,http://learn.co/heerajr
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,"Past Cohorts:
            beta-sinatra-071618-part-time - left on 2018-09-12 
",11,11,http://learn.co/heidihlav
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/helenndoo
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,4,4,http://learn.co/helenkeomany
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-100719,Pacing: Part Time,,1,1,http://learn.co/henry577
Program: Online Software Engineering Bootcamp,Cohort: onl01-seng-pt-110319,Pacing: Part Time,"Past Cohorts:
            online-web-pt-110419 - left on 2019-12-10 
",1,1,http://learn.co/phantastichenry
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,14,14,http://learn.co/anihakutin
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,2,2,http://learn.co/hieuhuule
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,7,7,http://learn.co/hkato4188
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-120919,Pacing: Full Time,,0,0,http://learn.co/hkeung92
Program: Online Software Engineering Bootcamp,Cohort: onl01-seng-pt-100619,Pacing: Part Time,"Past Cohorts:
            online-web-pt-100619 - left on 2019-11-01 
",0,0,http://learn.co/clayinu
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/hpaas001
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/hoodedscorpio
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-100719,Pacing: Full Time,"Past Cohorts:
            online-web-ft-090919 - left on 2019-09-06 
",0,0,http://learn.co/yousifhj
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,11,11,http://learn.co/hkleindl
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,"Past Cohorts:
            v-000 - left on 2018-09-20 
",2,2,http://learn.co/huntersapienza
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/ahhshethitman
Program: Online Software Engineering Bootcamp,Cohort: onl01-seng-pt-110319,Pacing: Part Time,"Past Cohorts:
            online-web-pt-110419 - left on 2019-12-10 
online-web-pt-100719 - left on 2019-10-03 
online-web-pt-090919 - left on 2019-09-04 
",0,0,http://learn.co/haz86
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-061019,Pacing: Part Time,,1,1,http://learn.co/huyddo
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-061019,Pacing: Part Time,"Past Cohorts:
            online-ds-ft-061019 - left on 2019-08-12 
",1,1,http://learn.co/tyoon1016
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/iandevivi
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,6,6,http://learn.co/igutwins
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/icvlahovic
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-ft-051319 - left on 2019-07-18 
online-web-ft-041519 - left on 2019-05-16 
online-web-pt-041519 - left on 2019-03-10 
",3,3,http://learn.co/iiakar
Program: Online Data Science Bootcamp,Cohort: online-ds-ft-100719,Pacing: Full Time,,2,2,http://learn.co/dantarshi
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/ialmog55
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,2,2,http://learn.co/eudaimonius
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,2,2,http://learn.co/maja-thurup
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-021119,Pacing: Part Time,"Past Cohorts:
            online-web-pt-011419 - left on 2019-01-05 
",0,0,http://learn.co/igorrud23
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,7,7,http://learn.co/besseeboy0947
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,1,1,http://learn.co/wlycdgrfromflatiron
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,2,2,http://learn.co/indre93
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,2,2,http://learn.co/induramesh
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-061019,Pacing: Part Time,,0,0,http://learn.co/ingrid04
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-021119,Pacing: Part Time,,1,1,http://learn.co/blitzparanoia
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-112618,Pacing: Part Time,,1,1,http://learn.co/irfanmak7
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/missirinabright
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,2,2,http://learn.co/irinakgn
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,2,2,http://learn.co/rummsf
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,5,5,http://learn.co/ivillicana
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-061019,Pacing: Part Time,,4,4,http://learn.co/ilindgren
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,8,8,http://learn.co/imikal10
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,0,0,http://learn.co/ishu13
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/ishmaelkhalid
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/latinadeveloper
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-041519,Pacing: Part Time,,3,3,http://learn.co/helloimiskra
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,,0,0,http://learn.co/ihasan04
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            v-000 - left on 2018-09-20 
",1,1,http://learn.co/ismailj27
Program: Online Data Science Bootcamp,Cohort: online-ds-ft-071519,Pacing: Full Time,,8,8,http://learn.co/isobeldaley
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-110419,Pacing: Full Time,,1,1,http://learn.co/ivanadokic
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,0,0,http://learn.co/jduncan07
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/jffernan
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,4,4,http://learn.co/jei-doubleton
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,1,1,http://learn.co/jacilynh
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/amjack59
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-061019,Pacing: Part Time,,1,1,http://learn.co/jackrobinrye
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/jfo-omalley
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/jackexyou
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,2,2,http://learn.co/catelyou
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/cooljacob204
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-110419,Pacing: Full Time,,1,1,http://learn.co/fitzlegit
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-081219,Pacing: Part Time,"Past Cohorts:
            online-ds-pt-071519 - left on 2019-07-16 
",2,2,http://learn.co/cousinskeeta
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/737e838a-8c7e-4de6-83bf-9611313cb63d
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-120919,Pacing: Full Time,,0,0,http://learn.co/secretartist272
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090919,Pacing: Part Time,,1,1,http://learn.co/jacqueline-lam
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-100719,Pacing: Full Time,,0,0,http://learn.co/jplante9117
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-100719,Pacing: Full Time,,0,0,http://learn.co/jacquibushfi
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,8,8,http://learn.co/ode-to-the-code
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,,0,0,http://learn.co/hopefulfire
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/jahde17
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,"Past Cohorts:
            beta-cli-071618-part-time - left on 2018-09-12 
",7,7,http://learn.co/jaimejohnsen
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/jaimeebear
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/jtb1137
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/whammyjimjammy
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090819,Pacing: Part Time,"Past Cohorts:
            online-web-pt-090919 - left on 2019-09-07 
",1,1,http://learn.co/missjre
Program: Online Data Science Bootcamp,Cohort: online-ds-ft-100719,Pacing: Full Time,,2,2,http://learn.co/jdsmithwes
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/codjam
Program: Online Software Engineering Bootcamp,Cohort: onl01-seng-pt-110319,Pacing: Part Time,"Past Cohorts:
            online-web-pt-081219 - left on 2019-12-10 
",1,1,http://learn.co/jamaljfrank
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/jodysaintlouis
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-110419,Pacing: Part Time,,2,2,http://learn.co/jamensky
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090919,Pacing: Part Time,,1,1,http://learn.co/smitty971
Program: Online Data Science Bootcamp,Cohort: online-ds-ft-120919,Pacing: Full Time,,1,1,http://learn.co/jammy-bot
Program: UI Design,Cohort: online-ui-pt-120219,Pacing: Part Time,"Past Cohorts:
            online-ui-pt-093019 - left on 2019-11-21 
",0,0,http://learn.co/480ef3a2-d59a-41c9-a03f-9424ef56643a
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-120919,Pacing: Full Time,"Past Cohorts:
            online-web-ft-090919 - left on 2019-11-13 
",0,0,http://learn.co/halljames631
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090919,Pacing: Part Time,,3,3,http://learn.co/jamesabenj
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,12,12,http://learn.co/thesilentc
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/jibjames
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-110419,Pacing: Part Time,"Past Cohorts:
            online-web-pt-051319 - left on 2019-12-05 
",0,0,http://learn.co/bundo101
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-041519,Pacing: Part Time,"Past Cohorts:
            online-web-pt-031119 - left on 2019-12-04 
",1,1,http://learn.co/jamesncox
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/jwdolan
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/jimhotchkiss
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/jameslenahan
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-081219,Pacing: Part Time,,1,1,http://learn.co/jaspmobus
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-081219,Pacing: Part Time,,0,0,http://learn.co/nasherism23
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-081219,Pacing: Part Time,"Past Cohorts:
            online-web-pt-031119 - left on 2019-07-29 
",0,0,http://learn.co/jamesp5444
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-081219,Pacing: Part Time,,0,0,http://learn.co/jamesscalise
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,"Past Cohorts:
            beta-cli-071618-part-time - left on 2018-09-12 
",25,25,http://learn.co/jamieberrier
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/gormanjp
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-051319,Pacing: Part Time,,1,1,http://learn.co/jamievullo
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/jamiegiuliano
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,,0,0,http://learn.co/jamilseddiqi
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,34,34,http://learn.co/jramosch
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,2,2,http://learn.co/spacecat33
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090819,Pacing: Part Time,"Past Cohorts:
            online-web-pt-090919 - left on 2019-09-07 
online-web-pt-081219 - left on 2019-08-17 
",3,3,http://learn.co/joinjanay-js
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/jancarlos92
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/janejustiz
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-081219 - left on 2019-05-29 
online-web-pt-102218 - left on 2019-05-24 
v-000 - left on 2018-09-20 
",7,7,http://learn.co/janevent
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-100719,Pacing: Part Time,"Past Cohorts:
            online-web-pt-071519 - left on 2019-12-05 
online-ds-pt-071519 - left on 2019-07-16 
",3,3,http://learn.co/janewysoki
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-041519,Pacing: Part Time,,4,4,http://learn.co/janellejolliff
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-110419,Pacing: Part Time,,1,1,http://learn.co/jpiper06
Program: Online Software Engineering Bootcamp,Cohort: onl01-seng-pt-100619,Pacing: Part Time,"Past Cohorts:
            online-web-pt-100619 - left on 2019-11-01 
online-web-pt-100719 - left on 2019-10-04 
",1,1,http://learn.co/jarbibonilla
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090919,Pacing: Part Time,,3,3,http://learn.co/jaredjames2020
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,1,1,http://learn.co/jaredsyoung
